seller_id,seller_zip_code_prefix,seller_city,seller_state
e9d99831abad74458942f21e16f33f92,03542,sao paulo,SP
ea1776927851da2532aa70d6a32c095a,08223,sao paulo,SP
ea4e9ce63a2134743b4a92777437fcdd,88135,palhoca,SC
ea566164622c6b439516ab18062c42cd,05303,sao  paulo,SP
ea846a0e7ad98a741783e886d89dfa44,16072,aracatuba,SP
ea8482cd71df3c1969d7b9473ff13abc,04160,sao paulo,SP
ead2bab70821ea148476ae9bc08548ac,31980,belo horizonte,MG
eaf6d55068dea77334e8477d3878d89e,04660,sao paulo,SP
eb4df17aed01d918c65f0f8d650900c0,13140,paulinia,SP
eb72802c83dc7547529c9546d1a9b8ef,13504,rio claro,SP
ebd2d60905fb58271facef5596b620d3,18683,lencois paulista,SP
ec80e49e69745ab6c14f984bf2149423,13480,limeira,SP
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR
ececbfcff9804a2d6b40f589df8eef2b,14407,franca,SP
ed4311e67debd72b8610a5347a743087,07170,guarulhos,SP
ed8cb7b190ceb6067227478e48cf8dde,11015,santos,SP
edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ
eeb6de78f79159600292e314a77cbd18,88501,lages,SC
eed78ac17f7f795a19a709745f00cd4e,18608,botucatu,SP
ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ
ef506c96320abeedfb894c34db06f478,03569,sao paulo,SP
ef728fa1f17436c91ed1ccd03dcf9631,17201,jau,SP
efcd8d2104f1a05d028af7bad20d974b,16012,aracatuba,SP
f0563bacf40c311f1c4d3d6b67b8a7a7,88704,tubarao,SC
f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS
f08c008c8a8d31417763738a1788a2a8,85875,santa terezinha de itaipu,PR
f0b47fbbc6dee9aafe415a6e33051b3f,09360,maua,SP
f1b93673502375d491780bb49d615dbc,12228,sao jose dos campos,SP
f22a247b79dd22ecd91dc8e3b2a1b07c,08573,itaquaquecetuba,SP
f262cbc1c910c83959f849465454ddd3,03564,sao paulo,SP
f27e33c6d29b5138fa9967bcd445b6d5,04273,sao paulo,SP
f35b3c613c4f7b2275f4185d0a3c59ec,05417,sao paulo,SP
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF
f3da5b2ff499efb8d4a6d371d175d7dd,02407,sao paulo,SP
f44b6f775a2b390380e0e30b5c9d3eee,03057,sao paulo,SP
f44bdc12aa39f5271f0b95f66cd4c289,12914,braganca paulista,SP
f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,SP
f457c46070d02cadd8a68551231220dd,87047,maringa,PR
f46490624488d3ff7ce78613913a7711,07194,guarulhos,SP
f4db9b37944bcb8873e6b456ee190bbf,08599,itaquaquecetuba,SP
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP
f5a590cf36251cf1162ea35bef76fe84,09720,sao bernardo do campo,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP
f67efa3f0b6761102a7f8c6b7b571f5d,82300,curitiba,PR
f680f85bee2d253556ac91be391d2c82,06365,carapicuiba,SP
f7496d659ca9fdaf323c0aae84176632,04156,sao paulo,SP
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR
f789d2c4f2c2eb38fc4373e7a4b35264,36010,juiz de fora,MG
f7ba60f8c3f99e7ee4042fdef03b70c4,09628,sao bernardo do campo,SP
f7ccf836d21b2fb1de37564105216cc1,14940,ibitinga,SP
f80edd2c5aaa505cc4b0a3b219abf4b8,03431,sao paulo,SP
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ
f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP
f92d8c817434bd2d84d4e9c61322b7fa,18048,sorocaba,SP
fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP
fa40cc5b934574b62717c68f3d678b6d,02310,sao paulo,SP
fa5fdc4e4bb6bd1009ad0e4ac4096562,09111,santo andre,SP
fa74b2f3287d296e9fbd2cc80f2d1cf1,19023,presidente prudente,SP
fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,MG
fad44952713764836814be105382aee5,21340,rio de janeiro,RJ
fb3cfbc8a86f5d7fbb4d36b8df63f60d,21825,rio de janeiro,RJ
fb89df7f89fd1b8f03fa2acca1ba7364,85853,foz do iguacu,PR
fc59392d66ef99377e50356ee4f3b4e1,40243,salvador,BA
fc906263ca5083d09dce42fe02247800,31030,belo horizonte,MG
fcb5ace8bcc92f75707dc0f01a27d269,07032,guarulhos,SP
fcdd820084f17e9982427971e4e9d47f,14075,ribeirao preto,SP
fd312b6bf05efac6c3772d5b52205d8a,18111,votorantim,SP
fdb9095204a334cd8872252ffec6f2db,03331,sao paulo,SP
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP
fec6275253471ace26d209bbaa64cd0f,28605,nova friburgo,RJ
fedf2c1386e137f296b3bbf3b635e69d,03410,sao paulo,SP
ff063b022a9a0aab91bad2c9088760b7,09171,santo andre,SP
ff1fb4c404b2efe68b03350a8dc24122,08710,mogi das cruzes,SP
ff4e2d38692ce827b1a4f4b8196e680d,03319,sao paulo,SP
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,08140,sao paulo,SP
ffa6adafb71b807dc13159e26431354c,86030,londrina,PR
ffc470761de7d0232558ba5e786e57b7,07091,guarulhos,SP
fffd5413c0700ac820c7069d66d98c89,13908,amparo,SP
ffff564a4f9085cd26170f4732393726,13070,campinas,SP
